material,pawn_structure,mobility,king_safety,tempo,knight_position,bishop_position,queen_position,piece_coordination,threats,rizz,total,position_id
0.2,0.6,0.8,0.9,0.3,0.4,0.3,0.0,0.5,0.7,0.7,0.95,90e163f7_4
3.0,2.0,3.0,-4.0,2.0,2.0,1.0,0.0,3.0,4.0,9.0,11.0,90e163f7_5_rand4
0.2,0.3,-0.7,-0.9,0.5,-0.1,-0.1,0.0,-0.6,0.8,7.5,-0.4,90e163f7_6
1.25,-0.3,0.75,-0.8,0.5,0.3,0.2,0.0,0.4,0.6,7.5,1.75,90e163f7_7
,,,,,,,,,,,,90e163f7_8_rand4
1.5,-0.3,1.8,-0.7,1.2,0.8,-0.2,0.5,1.0,2.5,0.9,7.8,90e163f7_9
0.0,0.3,0.4,0.2,0.3,0.4,0.3,0.0,0.5,0.4,7.0,2.7,abe7e580_0
0.25,0.3,0.7,0.2,0.2,0.5,0.3,0.0,0.4,0.3,0.8,4.5,abe7e580_1_rand3
0.2,0.2,0.7,0.4,0.3,0.4,0.3,0.4,0.6,0.5,7.0,4.3,abe7e580_2
0.75,-0.25,0.75,0.6,0.3,0.5,0.2,0.8,0.6,0.8,0.7,3.35,abe7e580_3
0.2,0.7,0.8,0.9,0.6,0.6,0.2,0.7,0.9,0.8,0.7,8.3,abe7e580_4
2.75,0.75,1.25,2.0,1.5,0.75,0.5,1.25,1.75,2.25,1.5,12.75,abe7e580_5_rand4
0.75,0.3,0.8,0.9,0.3,0.5,0.4,0.7,0.6,0.7,0.8,6.75,abe7e580_6
1.5,1.2,0.8,-1.0,0.3,0.0,0.0,0.5,0.7,0.8,0.9,4.4,abe7e580_7
3.5,1.5,2.0,1.5,0.5,1.0,-1.0,0.5,1.0,2.0,8.0,12.0,abe7e580_8
0.3,0.0,0.3,0.5,0.2,0.7,0.4,0.0,0.5,0.6,7.0,1.4,cc8721c0_0
0.2,-0.3,0.8,-0.7,0.3,0.6,0.5,0.9,0.7,0.9,7.0,0.8,cc8721c0_1
0.75,-0.25,0.8,0.6,0.5,0.4,0.3,0.7,0.6,0.9,0.8,6.85,cc8721c0_2
1.25,0.75,1.0,-0.8,0.5,0.25,-0.1,0.75,0.6,1.25,8.5,3.75,cc8721c0_3_rand5
0.2,0.3,0.2,0.0,0.1,0.4,0.0,0.1,0.3,0.1,7.0,1.1,a32d1e5a_0
3.5,0.3,0.8,-0.9,0.3,0.2,0.7,0.8,0.7,0.9,0.9,3.8,a32d1e5a_1
0.0,-0.7,0.9,-0.9,0.6,0.2,-0.3,0.8,0.7,0.9,7.0,0.8,a32d1e5a_2
0.2,-0.6,0.9,-0.9,0.7,0.1,-0.2,0.6,0.8,0.9,7.0,0.8,a32d1e5a_3
3.0,0.2,1.5,-2.0,0.75,0.8,0.6,0.0,0.9,1.2,0.8,7.2,a32d1e5a_4
1.0,0.3,0.9,-1.0,0.8,0.0,0.4,0.7,0.95,0.95,9.0,6.15,a32d1e5a_5
0.3,-0.2,0.9,-0.9,0.7,0.4,0.6,0.2,0.8,0.9,9.0,0.85,a32d1e5a_6_rand2
1.0,1.5,3.0,-4.0,2.0,1.0,0.0,0.0,2.0,3.0,3.0,11.0,a32d1e5a_7
2.0,1.5,2.5,1.5,1.5,0.0,0.0,0.0,1.75,2.0,9.0,10.25,a32d1e5a_8_rand5
0.4,0.2,0.7,0.3,0.2,0.6,0.4,0.5,0.6,0.4,0.7,3.8,cc849b13_0
0.75,0.3,0.4,0.6,0.2,0.3,0.1,0.8,0.5,0.3,7.5,0.7,cc849b13_1_rand5
0.2,0.1,0.7,0.6,-0.2,0.2,0.4,0.1,0.3,0.5,7.0,0.4,6bcbfc42_0
0.75,-0.5,1.25,-1.8,0.75,0.25,-0.3,0.6,0.8,1.1,7.0,2.5,6bcbfc42_1
0.4,-0.2,0.8,0.3,0.3,0.3,0.2,0.7,0.4,0.6,7.5,0.8,6bcbfc42_2
0.75,0.25,0.6,0.4,0.2,0.3,0.0,0.7,0.5,0.7,0.8,3.35,6bcbfc42_3_rand3
2.2,0.3,0.8,0.7,0.3,0.4,0.6,1.0,0.7,0.9,0.9,5.5,6bcbfc42_4
1.8,1.2,1.8,-3.0,1.5,1.0,0.0,2.0,2.5,3.0,9.0,5.5,6bcbfc42_5_rand2
0.2,0.3,0.4,0.5,0.3,0.4,0.0,0.0,0.3,0.2,7.5,1.1,521ee698_0
1.25,0.25,0.3,0.2,0.2,0.5,0.3,0.0,0.4,0.3,7.0,2.75,521ee698_1
1.5,1.0,1.8,-0.7,0.6,0.7,0.6,0.8,0.9,1.2,8.0,5.5,521ee698_2
0.75,0.6,0.8,0.7,0.3,0.6,0.5,0.2,0.7,0.9,0.8,1.5,521ee698_3
0.3,0.1,0.7,0.8,0.3,0.2,0.1,0.5,0.6,0.5,7.0,1.4,521ee698_4_rand5
1.4,0.7,1.2,-1.8,0.8,0.6,0.2,1.0,0.9,1.5,8.0,7.5,521ee698_5
0.25,0.3,0.7,0.5,0.3,0.75,0.5,0.0,0.6,0.8,8.5,0.85,d830b682_0
0.25,0.25,0.5,0.3,0.25,0.25,0.75,0.3,0.4,0.6,7.0,4.45,d830b682_1_rand5
0.0,0.3,0.2,-0.3,0.2,0.7,0.0,0.1,0.4,0.5,0.6,3.75,d830b682_2
0.2,0.1,0.2,-0.4,0.2,0.2,0.3,0.4,0.3,0.5,7.0,3.3,d830b682_3
0.75,0.5,0.8,0.7,0.6,0.6,0.3,0.0,0.7,0.9,0.8,0.85,d830b682_4
0.3,0.2,0.7,0.8,0.3,0.4,0.6,0.0,0.5,0.6,7.5,1.8,d830b682_5
0.2,-0.1,0.7,0.8,0.2,0.0,0.5,0.0,0.4,0.6,7.0,0.9,d830b682_6_rand2
-0.1,-0.3,0.7,-1.2,-0.3,0.5,0.0,0.0,0.4,0.8,7.5,-0.2,d830b682_7
0.7,0.2,0.6,0.4,-0.1,0.0,-0.1,0.3,0.3,0.7,7.5,8.8,23a72a8a_0
0.75,0.25,0.8,0.9,0.6,0.7,0.2,0.8,0.9,0.8,8.0,0.95,f6c1d968_0
0.2,-0.3,0.9,-0.9,0.7,0.4,0.2,0.8,0.9,0.95,8.5,5.7,f6c1d968_1
0.7,-0.3,1.2,0.4,0.8,0.6,0.2,0.5,0.9,1.1,8.5,6.2,f6c1d968_2
0.75,0.25,0.8,0.9,0.6,0.7,0.3,0.1,0.6,0.9,0.8,0.95,f6c1d968_3
0.4,-0.2,0.9,-0.9,0.7,0.3,0.1,0.0,0.8,0.9,8.2,5.3,f6c1d968_4
1.7,0.8,-0.9,-0.9,-0.6,0.7,0.0,0.0,0.6,0.8,8.5,-0.3,f6c1d968_5
-0.1,-0.7,-0.8,-1.0,0.7,0.0,0.0,0.0,-0.5,-0.9,9.0,-0.8,f6c1d968_6
6.0,1.5,0.8,-1.0,0.75,0.5,0.5,0.0,0.75,1.0,0.8,9.5,f6c1d968_7
0.3,0.2,0.6,0.5,0.3,0.4,0.5,0.7,0.6,0.4,7.0,5.8,b012fa89_0
0.3,0.2,0.6,0.3,0.2,0.3,0.4,0.3,0.5,0.4,7.0,1.3,b012fa89_1
0.2,0.3,0.6,0.7,0.3,0.2,0.4,0.0,0.3,0.8,7.0,4.7,b012fa89_2
3.5,1.5,2.5,-2.5,2.0,1.5,0.5,1.0,1.5,3.0,8.0,11.5,b012fa89_3
2.0,0.5,0.8,-0.9,0.3,0.0,0.0,0.0,0.7,0.9,8.0,2.2,b012fa89_4
3.0,2.5,2.0,3.0,0.5,1.0,0.0,0.0,1.0,2.0,8.0,12.5,b012fa89_5_rand1
0.1,-0.3,-0.2,0.2,0.0,0.3,-0.1,-0.2,-0.1,0.3,7.5,-0.1,f5d22474_0
-0.1,0.0,0.3,0.2,0.3,0.1,0.7,0.0,0.2,0.5,7.5,0.0,f5d22474_1
0.25,0.3,0.8,0.5,0.3,0.75,0.5,0.0,0.6,0.4,8.0,0.75,f5d22474_2_rand1
0.3,0.2,0.4,0.6,0.3,0.5,0.2,0.7,0.6,0.5,0.7,2.8,f5d22474_3
0.4,0.3,0.8,0.4,0.3,0.5,0.4,0.0,0.6,0.7,8.0,2.9,f5d22474_4_rand2
0.25,0.0,0.6,0.5,0.3,0.6,0.4,-0.3,0.7,0.8,8.5,0.55,f5d22474_5
1.5,0.3,0.8,0.6,0.3,0.4,0.3,1.0,0.7,0.5,8.0,5.7,f5d22474_6
0.3,0.2,0.7,0.6,0.2,0.4,0.1,0.8,0.5,0.7,7.5,1.5,61b77d4f_0
0.3,0.2,0.6,0.4,0.3,0.7,0.5,0.8,0.7,0.9,7.0,6.8,61b77d4f_1
0.2,0.3,0.5,-0.4,0.2,0.7,0.6,0.1,0.4,0.6,7.0,0.7,61b77d4f_2
5.0,-0.2,0.7,0.6,0.2,0.4,0.3,0.5,0.4,0.8,0.9,11.3,61b77d4f_3_rand1
-3.5,-0.5,0.8,0.9,0.3,0.2,-0.3,-1.0,0.6,0.9,0.7,0.7,61b77d4f_4
7.0,-1.0,3.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,9.0,27.0,61b77d4f_5
0.25,0.3,0.5,0.25,0.25,0.3,0.4,0.1,0.4,0.3,0.7,1.45,f8b231af_0
0.2,0.0,0.3,0.1,0.2,0.8,-0.2,0.3,0.2,0.4,0.6,3.3,f8b231af_1
0.8,0.3,0.6,0.2,0.3,0.2,0.1,0.4,0.5,0.7,0.7,0.6,61cf19dc_0
0.2,-0.1,0.3,0.7,0.1,0.6,-0.2,0.4,0.5,0.3,7.5,2.3,61cf19dc_1
1.5,0.6,0.9,-1.0,0.7,0.3,0.4,1.2,1.0,1.8,0.9,6.3,61cf19dc_2
0.25,0.25,0.75,-0.5,0.25,0.0,0.6,0.4,0.5,0.6,8.0,0.85,61cf19dc_3_rand5
0.75,-0.25,1.5,1.25,0.5,0.75,0.3,1.0,0.8,1.0,0.9,5.75,61cf19dc_4
-0.25,-0.1,0.3,-0.4,0.2,0.8,0.0,0.0,0.5,0.7,7.0,0.3,61cf19dc_5
0.3,0.2,0.7,-0.4,0.3,0.0,0.6,0.4,0.5,0.6,7.0,0.8,61cf19dc_6
1.75,0.75,1.5,1.25,0.75,0.5,0.25,1.0,1.25,1.75,0.8,7.75,61cf19dc_7_rand5
0.3,-0.2,0.8,-0.9,0.6,0.3,0.5,0.4,0.7,0.8,0.9,3.1,61cf19dc_8
0.75,-0.25,0.8,-0.4,0.6,0.3,0.5,0.75,0.7,1.0,8.5,4.75,61cf19dc_9
-0.2,-0.1,-0.3,-0.7,0.1,0.5,0.4,0.3,-0.4,0.8,7.0,-0.2,61cf19dc_10_rand5
0.3,0.2,0.7,0.4,0.3,0.6,0.4,0.0,0.3,0.5,8.0,5.7,fe59e8fa_0
0.3,0.2,0.8,0.7,0.4,0.0,0.5,0.0,0.6,0.7,0.8,4.8,fe59e8fa_1
1.2,0.4,0.8,0.6,0.4,0.3,0.2,0.7,0.5,0.7,0.9,5.8,29ec8f44_0
0.3,0.4,0.9,-1.5,0.75,0.5,0.6,0.8,0.7,1.0,8.0,4.0,29ec8f44_1
-0.2,-0.1,0.7,0.6,0.2,0.2,0.8,0.7,0.6,0.8,7.0,0.7,29ec8f44_2_rand5
0.2,0.4,-0.8,-0.9,0.6,0.7,0.1,0.0,0.5,0.8,8.0,-0.3,29ec8f44_3
0.25,0.25,0.75,0.3,0.25,0.3,0.4,0.8,0.5,0.6,7.0,1.35,b4209559_0
2.75,1.25,2.25,1.5,1.0,1.0,1.5,1.0,1.5,2.0,1.75,16.75,b4209559_1
0.3,0.2,0.4,0.1,0.2,0.3,0.4,0.3,0.3,0.5,7.0,2.2,8a3e639e_0
0.3,-0.1,0.8,0.6,0.3,0.3,0.4,0.5,0.7,0.5,0.7,3.7,8a3e639e_1_rand1
0.4,-0.25,0.75,0.3,0.25,-0.1,0.6,0.0,0.5,0.4,7.5,8.85,8a3e639e_2
0.75,0.3,0.8,0.6,0.3,0.5,0.4,0.0,0.5,0.7,0.7,3.85,8a3e639e_3_rand3
-0.2,0.4,-0.3,-0.6,-0.1,0.1,0.1,0.3,0.4,0.2,7.0,0.4,8a3e639e_4
3.5,2.5,8.5,-7.0,2.0,7.0,4.0,9.0,8.0,9.0,9.0,47.5,8a3e639e_5
0.75,0.6,1.2,-1.8,0.8,0.7,0.8,1.2,0.9,1.1,0.9,6.3,8a3e639e_6
1.5,0.7,0.9,-0.8,0.6,0.4,0.3,0.7,0.5,0.9,0.8,4.7,8a3e639e_7
3.5,1.0,2.0,-3.0,1.0,0.5,-0.25,2.0,1.5,3.0,9.0,11.75,8a3e639e_8
4.0,1.0,2.0,-4.0,2.0,1.0,1.0,2.0,2.0,3.0,9.0,12.0,8a3e639e_9
0.1,-0.2,-0.3,0.1,0.1,0.3,0.2,-0.1,-0.2,0.4,7.5,-0.1,51180c5d_0
-0.1,0.2,0.8,0.4,0.3,0.6,0.5,0.7,0.6,0.7,7.0,5.8,cb5f1bc1_0
0.3,0.2,0.4,0.3,0.2,0.4,0.0,0.5,0.3,0.5,7.5,1.8,cb5f1bc1_1
0.75,-0.25,0.75,0.0,0.25,0.6,0.4,0.8,0.6,0.5,7.0,4.55,cb5f1bc1_2
0.75,0.25,0.6,0.3,0.2,0.3,0.4,0.3,0.5,0.7,7.0,1.5,cb5f1bc1_3_rand2
0.3,0.2,0.6,0.7,0.3,0.4,0.2,0.5,0.4,0.5,7.0,1.3,cb5f1bc1_4
0.2,0.1,0.8,-0.6,0.3,-0.2,-0.3,0.4,0.7,0.5,7.0,0.9,cb5f1bc1_5
0.3,0.2,0.8,-0.3,0.2,0.6,0.5,0.3,0.7,0.9,8.0,0.75,cb5f1bc1_6
0.2,0.3,0.8,0.9,0.3,0.4,0.3,0.5,0.6,0.7,7.0,1.7,cb5f1bc1_7
0.3,0.2,0.7,0.8,0.3,0.3,0.4,0.6,0.5,0.4,0.7,2.8,cb5f1bc1_8
3.5,-0.7,1.5,-2.0,0.5,0.3,0.2,1.0,1.2,1.8,8.5,7.5,cb5f1bc1_9
0.3,0.2,0.7,0.8,0.3,0.4,0.1,0.6,0.5,0.6,8.0,0.9,cb5f1bc1_10
0.75,0.25,0.8,0.7,0.3,0.6,0.4,0.7,0.75,0.9,0.8,6.35,cb5f1bc1_11
5.0,-0.2,1.5,-2.0,1.0,0.3,0.5,0.0,0.8,9.0,9.0,14.8,cb5f1bc1_12
0.2,0.3,0.6,0.4,0.3,0.5,0.4,0.3,-0.2,0.5,0.7,4.9,28383f0a_0
6.5,0.3,0.8,-0.7,0.6,0.4,0.3,0.7,0.9,0.9,0.9,6.8,28383f0a_1
0.1,0.2,0.3,0.2,0.1,0.0,0.4,0.0,0.2,0.3,7.0,2.3,9d93001b_0
0.0,0.2,-0.3,0.0,0.1,0.2,0.3,0.0,0.3,0.2,7.5,1.3,55cd8198_0
0.3,-0.2,-0.4,-0.3,0.2,0.6,-0.2,-0.1,-0.3,0.4,7.0,0.4,fb0cec82_1
-0.1,-0.3,0.5,-0.7,0.3,0.6,-0.2,0.4,0.3,0.5,7.0,0.7,fb0cec82_2
0.5,0.2,0.5,0.4,0.2,0.3,0.0,0.4,0.3,0.3,0.6,2.5,fb0cec82_3
-0.1,0.2,0.3,0.3,0.1,0.0,0.2,0.3,0.2,0.3,7.0,0.2,fb0cec82_4
0.25,0.3,0.6,-0.3,0.3,0.2,0.4,0.8,0.7,0.5,7.0,0.4,fb0cec82_5_rand2
-0.1,0.4,0.6,-0.7,0.2,0.8,0.4,0.0,0.5,0.7,7.0,1.4,fb0cec82_6
0.1,-0.2,-0.4,-0.7,0.1,0.4,0.5,0.0,0.3,0.8,7.0,0.6,fb0cec82_7
1.5,0.7,0.9,-1.5,0.8,0.3,0.2,0.7,0.8,1.0,0.9,4.5,fb0cec82_8
-0.1,-0.2,0.2,-0.3,0.1,0.1,-0.1,0.4,0.3,0.4,0.7,-0.1,fc2f8d88_0
3.75,0.75,2.5,3.0,2.0,1.25,1.5,2.0,2.75,3.25,2.5,19.5,fc2f8d88_1
0.3,0.4,0.7,0.6,0.4,0.3,-0.2,0.5,0.6,0.8,0.9,3.8,cc7205e2_0
0.3,-0.2,0.4,0.1,-0.1,0.2,0.3,0.4,0.3,0.5,7.0,2.8,cc7205e2_1
0.2,0.3,0.4,0.2,0.2,0.7,0.1,0.3,0.3,0.3,7.0,2.2,cc7205e2_2_rand2
0.75,0.6,0.8,0.7,0.6,0.4,0.5,0.0,0.7,0.8,0.9,0.95,cc7205e2_3
0.25,-0.3,-0.4,-0.6,0.2,0.7,0.0,0.0,-0.3,0.3,0.5,-0.1,cc7205e2_4_rand1
0.25,0.75,0.3,0.6,0.2,0.2,0.0,0.0,0.3,0.5,7.0,2.45,cc7205e2_5
0.25,0.25,0.4,0.0,0.2,0.3,0.3,0.0,0.3,0.4,0.7,3.45,21ae50e9_0
0.3,0.2,0.6,0.3,0.4,0.3,0.8,0.0,0.7,0.5,7.0,0.3,21ae50e9_1
-2.3,0.8,-1.2,-2.0,-0.3,0.1,0.0,1.5,-1.0,1.8,8.5,-4.7,21ae50e9_2
0.2,0.4,0.8,-0.9,0.5,0.3,0.4,0.6,0.7,0.6,8.0,5.7,21ae50e9_3_rand5
0.5,0.3,0.8,0.7,0.4,0.6,0.9,0.0,0.5,0.9,8.0,0.85,21ae50e9_4
0.25,0.3,0.2,0.4,0.1,0.2,0.0,0.0,0.3,0.2,7.0,1.35,58678cb2_0
2.0,0.2,-0.3,0.8,0.2,0.4,0.0,0.6,0.3,0.4,7.0,5.7,58678cb2_1
0.3,0.2,0.7,0.6,0.3,0.4,0.0,0.0,0.5,0.4,7.5,1.4,58678cb2_2_rand3
0.75,0.0,0.6,0.8,0.3,0.7,0.5,0.8,0.7,0.9,0.8,0.95,6655a889_0
0.4,0.3,0.7,0.4,0.3,0.6,0.5,0.0,0.6,0.7,0.7,6.3,6655a889_1
0.3,0.3,0.7,0.6,0.5,0.4,0.5,0.6,0.7,0.8,0.9,0.85,6655a889_2
0.2,0.2,0.7,0.8,0.2,0.2,0.5,0.6,0.5,0.7,7.5,17.4,6655a889_3_rand3
0.2,0.1,0.2,0.7,0.3,0.3,0.4,0.6,0.5,0.8,7.0,3.5,6655a889_4
1.5,-0.3,0.9,-0.9,0.7,0.4,0.6,0.8,0.8,0.9,8.0,0.8,6655a889_5_rand5
0.6,0.4,0.8,-0.7,0.9,0.5,0.3,0.0,0.7,0.9,9.0,0.85,6655a889_6
0.25,0.75,0.8,1.2,0.9,0.6,0.1,0.0,0.7,1.5,8.0,8.35,6655a889_7
0.2,-0.1,0.8,-0.9,0.4,0.0,0.2,0.0,0.6,0.7,8.0,4.5,6655a889_8
0.75,0.25,1.5,-2.0,1.0,0.0,0.0,0.0,1.25,1.75,0.8,5.5,6655a889_9
-1.5,-2.0,-3.0,-4.0,-1.0,0.0,0.0,0.0,-2.0,-3.0,-1.0,-17.5,6655a889_10_rand1
0.0,0.2,-0.3,0.0,0.1,0.2,0.3,0.0,0.3,0.2,7.5,1.3,55cd8198_0
0.0,0.2,0.6,0.3,0.3,0.5,0.4,0.0,0.7,0.5,7.0,3.8,55cd8198_1_rand1
0.2,0.2,0.4,0.2,0.2,0.3,0.1,0.5,0.3,0.5,7.0,3.5,55cd8198_2
0.25,0.2,0.6,0.3,0.2,0.0,0.0,0.7,0.5,0.7,0.7,5.35,55cd8198_3_rand4
1.0,0.2,0.6,0.3,0.2,0.5,0.0,0.4,0.5,0.7,0.8,5.8,55cd8198_4
0.1,0.2,-0.3,0.1,-0.1,0.4,-0.2,0.0,0.3,0.5,7.5,0.7,55cd8198_5_rand1
0.2,0.3,0.8,-0.7,0.5,0.6,0.2,0.0,0.5,0.8,0.7,1.7,55cd8198_6
0.75,0.25,0.6,0.8,0.3,0.3,0.4,0.0,0.4,0.5,0.7,3.85,55cd8198_7
3.5,-1.5,1.0,-2.0,1.5,0.5,1.0,0.0,0.8,1.0,9.0,7.3,55cd8198_8
0.25,0.3,0.7,0.4,0.3,0.2,0.6,0.8,0.7,0.6,7.0,0.55,285d1d17_0
-0.1,-0.7,0.3,0.6,-0.2,0.4,0.5,0.0,0.4,0.6,7.5,0.2,cabb1a58_0
0.75,0.3,0.8,0.6,0.3,0.4,0.3,0.7,0.5,0.7,7.5,2.5,cabb1a58_1
0.3,0.25,0.75,-0.6,0.25,0.8,0.0,-0.2,0.6,0.8,7.0,2.35,cabb1a58_2
1.0,1.25,1.75,2.0,0.75,1.0,0.25,1.75,1.5,2.25,9.0,18.5,cabb1a58_3
0.75,0.3,0.2,-0.4,0.2,0.2,0.4,0.0,0.3,0.6,7.5,11.5,cabb1a58_4
1.25,-0.25,1.75,-0.75,1.5,0.5,0.75,0.5,1.25,2.0,1.5,10.35,cabb1a58_5_rand1
0.25,-0.3,0.3,0.2,0.0,0.2,0.3,0.0,0.2,0.4,7.5,0.75,9c69bf09_0
0.37,-0.1,0.7,0.2,0.3,0.4,0.5,0.3,0.6,0.5,0.8,2.87,9c69bf09_1
0.75,0.25,0.75,0.6,0.3,0.5,0.3,0.8,0.6,0.5,0.7,4.3,9c69bf09_2
0.3,0.4,0.7,0.6,0.3,0.4,0.6,0.5,0.7,0.5,7.5,4.8,9c69bf09_3_rand2
0.3,-0.2,0.8,0.7,0.3,0.5,0.7,0.0,0.4,0.6,0.6,0.9,9c69bf09_4
0.3,0.2,0.8,0.7,0.3,0.2,0.5,0.6,0.7,0.5,7.5,1.4,9c69bf09_5
0.2,0.3,0.7,0.8,0.3,0.4,0.0,0.6,0.5,0.7,0.7,2.4,9c69bf09_6_rand2
0.2,0.1,0.8,0.6,0.2,0.0,0.3,0.5,0.4,0.7,7.0,0.9,9c69bf09_7
2.5,-1.5,1.8,-2.0,1.0,-0.5,-0.8,1.5,1.2,2.2,9.0,7.5,9c69bf09_8
0.2,-0.3,0.8,0.9,0.7,0.4,0.3,0.6,0.7,0.8,0.9,0.85,9c69bf09_9_rand5
0.25,0.3,0.6,0.5,0.3,0.3,0.2,0.0,0.5,0.7,7.0,0.5,98a47d2b_0
0.3,0.2,0.4,-0.2,0.2,0.6,0.0,0.0,0.3,0.5,7.5,10.4,98a47d2b_1
0.3,-0.2,0.7,0.4,0.3,0.6,0.5,0.0,0.4,0.8,0.7,3.1,98a47d2b_2
0.75,0.6,0.8,-0.9,0.5,0.7,0.3,0.1,0.7,0.9,8.5,5.5,98a47d2b_3
0.2,-0.1,0.8,1.0,0.3,0.6,0.3,0.0,0.7,0.9,0.8,4.4,98a47d2b_4
0.2,0.3,0.4,0.2,0.3,0.4,0.0,0.0,-0.1,0.2,7.0,0.9,2e03adf1_0
0.2,0.1,0.2,0.1,0.1,0.0,0.3,0.2,0.2,0.3,7.0,1.1,2e03adf1_1
0.3,0.2,0.6,0.7,-0.1,0.0,0.8,0.0,0.5,0.4,7.5,0.7,2e03adf1_2_rand2
0.2,0.2,-0.2,0.0,0.2,0.3,0.0,0.0,0.0,0.4,7.0,0.7,2e03adf1_3
2.75,0.75,2.25,-3.5,2.0,0.3,0.75,2.0,1.5,2.75,1.75,14.5,2e03adf1_4
0.7,0.3,1.2,-1.8,0.8,0.6,0.2,1.0,0.9,1.5,0.8,6.0,2e03adf1_5
0.75,0.3,0.8,0.6,0.4,0.4,0.1,0.9,0.7,0.9,9.0,3.5,2e03adf1_6_rand4
0.7,-0.3,1.2,-0.8,0.3,0.6,0.4,1.0,0.7,1.0,0.8,4.3,2e03adf1_7
1.5,1.2,0.9,-0.8,0.7,0.3,0.6,0.8,0.7,0.9,8.0,0.8,2e03adf1_8
0.5,0.2,0.7,-0.8,0.3,0.2,0.1,0.6,0.5,0.7,7.0,2.8,2e03adf1_9
1.5,0.7,0.9,-0.8,-0.6,0.3,0.1,0.7,0.8,0.9,8.5,8.0,2e03adf1_10_rand3
0.75,0.6,0.8,-0.9,0.7,0.3,0.2,0.9,0.85,0.9,0.95,0.85,2e03adf1_11
1.2,0.3,1.8,2.0,0.3,0.4,0.4,0.5,0.7,1.0,0.8,7.1,2e03adf1_12
0.1,-0.4,0.8,-0.9,0.5,0.2,0.6,0.7,0.7,0.8,8.0,3.5,2e03adf1_13_rand2
0.3,-0.1,0.6,0.0,0.2,0.3,0.7,0.2,0.4,0.3,7.0,0.8,de08f65e_0
2.5,-1.5,1.8,-1.8,1.2,0.7,0.6,1.0,0.9,1.5,8.0,8.1,de08f65e_1
2.75,0.75,1.5,1.25,0.75,0.5,0.6,1.25,0.8,1.0,9.0,8.5,de08f65e_2_rand1
,,,,,,,,,,,,de08f65e_3
2.5,-0.75,1.5,-2.5,1.25,0.75,0.5,1.0,1.25,1.75,8.0,9.5,de08f65e_4
0.7,0.3,0.8,-0.9,0.6,0.4,0.3,0.7,0.6,0.9,8.0,0.85,de08f65e_5_rand5
2.7,0.8,1.5,-1.8,1.2,0.7,0.6,1.0,1.3,2.0,0.9,9.4,de08f65e_6
3.5,-2.5,3.0,-4.0,2.0,1.0,1.0,3.0,2.0,4.0,9.0,8.5,de08f65e_7_rand2
2.5,1.5,2.0,-3.0,1.0,1.0,1.0,2.0,2.5,3.0,9.0,9.0,de08f65e_8
0.25,0.3,0.7,0.8,0.3,0.0,0.2,0.0,0.6,0.7,7.0,0.4,eae34a52_0
0.4,-0.2,0.7,0.4,0.3,0.6,0.2,0.5,0.4,0.5,7.0,2.5,5adfa3f1_0
-0.1,0.1,0.2,-0.3,0.1,0.0,0.2,0.7,0.3,0.4,7.0,0.3,5adfa3f1_1
1.5,0.2,0.6,-0.9,-0.7,0.8,-0.2,0.5,0.7,0.9,0.9,-0.4,5adfa3f1_2
0.0,0.3,0.6,0.5,0.3,0.4,0.2,0.0,0.4,0.1,0.7,2.5,4bd55c35_0
0.25,0.25,0.75,-0.5,0.25,0.5,0.3,0.0,0.6,0.8,0.7,2.45,4bd55c35_1
0.75,0.3,0.6,0.7,0.2,0.5,0.3,0.4,0.5,0.8,8.0,1.8,4bd55c35_2
0.25,0.3,0.7,-0.6,0.2,0.5,0.3,0.1,0.6,0.8,0.7,2.85,4bd55c35_3
0.3,0.2,0.6,0.7,0.2,0.5,0.3,0.1,0.4,0.5,0.7,0.9,94c5b2f8_0
0.75,0.25,0.6,0.8,0.3,0.4,0.0,0.7,0.5,0.7,0.8,4.85,94c5b2f8_1_rand5
0.2,0.3,0.6,0.7,0.3,0.3,0.0,0.0,0.2,0.3,7.0,0.4,94c5b2f8_2
0.75,0.3,0.6,0.7,0.3,0.3,0.0,0.8,0.5,0.7,0.8,3.5,94c5b2f8_3
5.0,0.2,0.8,1.0,0.3,0.0,0.2,1.0,0.7,0.9,8.0,9.7,94c5b2f8_4
,,,,,,,,,,,,94c5b2f8_5_rand4
0.2,0.3,0.7,-0.8,0.3,0.6,0.0,0.0,0.5,0.7,7.0,1.8,94c5b2f8_6
2.5,0.3,0.7,0.8,0.2,0.3,0.0,0.0,0.4,0.6,0.7,4.4,94c5b2f8_7
0.75,-0.25,0.8,-0.9,0.6,0.3,0.0,0.0,0.5,0.7,8.5,1.4,94c5b2f8_8_rand4
0.3,0.2,0.3,-0.5,0.1,0.3,0.5,0.4,0.3,0.6,7.0,0.4,338cf8be_0
0.25,0.5,0.7,0.8,0.3,0.4,0.3,0.5,0.6,0.7,0.9,6.85,338cf8be_1_rand5
0.3,0.2,0.7,-0.4,0.2,0.0,0.6,0.5,0.6,0.5,7.5,0.8,338cf8be_2
0.3,0.3,0.7,0.6,0.4,0.3,0.5,0.8,0.6,0.7,0.8,4.8,338cf8be_3
0.3,0.3,0.7,0.6,0.3,0.5,0.0,0.3,0.4,0.5,7.5,15.7,43cbcf11_0
4.0,0.3,0.8,-0.9,0.7,0.0,-0.2,0.9,0.6,0.8,0.9,8.9,43cbcf11_1
