material,pawn_structure,mobility,king_safety,tempo,total,position_id
8,2,4,2,2,3.0,cc4783d6_0
8,2,8,2,2,3.0,cc4783d6_1_rand4
12,8,9,1,0,1.0,cc4783d6_2
2.0,4,9,1.0,1.5,7.0,cc4783d6_3_rand3
1.5,3,2.5,0.75,0.75,0.75,cc4783d6_4
1,3,8,1,2,2.7,9fb15924_0
1.5,4,1.0,1.0,0.75,0.75,9fb15924_1
2,4,3,1.25,0.75,0.75,9fb15924_2
1,1,1,1,0,0,9fb15924_3
1,1,1,1,0,0,9fb15924_4
12,2,10,1,4,7.5,9fb15924_5_rand3
1.0,1.0,1.0,1.0,1.0,1.0,9fb15924_6
1,1,1,1,0,0,9fb15924_7_rand4
2,2,4,1,2,2.7,062dd094_0
8,2,4,2,2,4.0,dc121302_0
1.5,3,2.5,1.0,0.75,0.75,dc121302_1_rand5
,,,,,,dc121302_2
1,3,1,4,2,4.12,064b35ee_0
1,1,1,1,0,0,064b35ee_1
8,2,10,1,2,3.0,064b35ee_2_rand5
1.0,3.0,2.0,2.0,1.0,3.0,064b35ee_3
10,3,2.5,0.75,0.75,0.75,064b35ee_4_rand1
1,1,1,0,0,0,064b35ee_5
1,1,1,8,0,0,064b35ee_6
1,1,1,1,0,0,064b35ee_7
1,2,4,3,2,2.7,064b35ee_8
1,1,1,1,0,0,064b35ee_9_rand4
1.0,1.0,1.0,1.0,1.0,1.0,064b35ee_10
1.0,1.0,1.0,1.0,1.0,1.0,064b35ee_11
1.0,1.0,1.0,1.0,1.0,1.0,064b35ee_12
1,3,2,1,0,0.75,064b35ee_13_rand5
1.0,1.0,1.0,1.0,1.0,1.0,064b35ee_14
1.0,1.0,1.0,1.0,1.0,1.0,064b35ee_15_rand4
8,3,3,1.2,1.5,1.3,fea3f2db_0
12,6,6,1,0.87,0.87,fea3f2db_1
1.0,1.0,1.0,1.0,1.0,1.0,fea3f2db_2_rand1
1,3,4,2,2,2.7,fea3f2db_3
2.5,3,2.2,1.0,0.75,0.75,fea3f2db_4_rand3
1.0,1.0,1.0,1.0,1.0,1.0,fea3f2db_5
1.0,1.0,1.0,1.0,1.0,1.0,fea3f2db_6
1.0,3.0,3.0,2.0,1.0,6.0,fea3f2db_7
1.0,3.0,2.0,2.0,1.0,2.5,fea3f2db_8_rand1
8,4,6,1.25,0.75,0.75,fea3f2db_9
1.0,1.0,1.0,1.0,1.0,1.0,fea3f2db_10
1,1,1,1,0,0,5b67778f_0
12,7,10,1,4,4.75,5b67778f_1_rand1
1.5,3,4,2,0.75,0.75,5b67778f_2
2,6,4,1.2,0.8,0.87,5b67778f_3_rand5
9,4,3,2,0.75,0.75,d7a3caa1_0
12,8,9,1,0,1.0,d7a3caa1_1
1,4,3,2,2,2.5,d7a3caa1_2
3,3,4,2,2,3.0,d7a3caa1_3
1,3,2,2,0,1.0,d7a3caa1_4_rand1
1,1,1,0,0,0,d7a3caa1_5
1.0,3.0,2.0,2.0,1.0,3.0,d7a3caa1_6_rand5
1.5,3,1.2,0.75,0.75,0.75,d7a3caa1_7
1,1,1,8,0,0,d7a3caa1_8
9,2,9,7,2,4.0,195266c1_0
3,2,4,1,2,2.7,195266c1_1
12,8,10,1,3,7.5,195266c1_2
1,1,1,1,0,0,195266c1_3
1,2,1,1,0,0,195266c1_4
1.0,1.0,1.0,1.0,1.0,1.0,195266c1_5
1.5,3,2.5,1.2,0.75,0.75,195266c1_6
3,2,4,1,2,2.3,84a30998_0
2.0,3,2.5,1.0,0.87,0.87,84a30998_1
1.0,12.0,10.0,1.0,4.0,4.7,06c098a8_0
1.0,1.0,1.0,1.0,1.0,1.0,06c098a8_1_rand2
8,6,2,4,1.0,1.0,06c098a8_2
3,2,4,1,2,2.7,06c098a8_3_rand5
2,3,4,1,2,2.5,06c098a8_4
2,2,4,1,2,2.7,06c098a8_5_rand3
1.0,1.0,1.0,1.0,1.0,1.0,06c098a8_6
2,3,4,2,2,2.7,06c098a8_7
1,3,2,1,0,0,06c098a8_8
1.0,1.0,1.0,1.0,1.0,1.0,06c098a8_9_rand3
1,1,1,1,0,0,06c098a8_10
8,3,2.5,0.75,0.75,0.75,06c098a8_11
1,1,1,1,0,0,06c098a8_12
1.0,1.0,1.0,1.0,1.0,1.0,06c098a8_13
4,22,9,7,2,2.5,3f9eba6b_0
1,1,1,6,0,0,3f9eba6b_1
1,1,1,1,0,0,3f9eba6b_2
1,1,1,6,0,0.5,3f9eba6b_3_rand2
1.5,1,1.0,0.5,1.0,1.8,3f9eba6b_4
2,3,4,2,2,3.0,3f9eba6b_5
2.5,3,1.5,1.0,0.75,0.75,3f9eba6b_6
2,4,2.5,1.0,0.75,0.75,3f9eba6b_7_rand3
1.0,1.0,1.0,1.0,1.0,1.0,3f9eba6b_8
12,14,9,1,2,2.5,13b764c4_0
2,2,4,1,2,2,13b764c4_1
1,1,1,1,0,0,13b764c4_2_rand4
1.0,1.0,1.0,1.0,1.0,1.0,13b764c4_3
1,1,1,1,0,0,13b764c4_4_rand3
1.0,3.0,2.0,2.0,1.0,2.5,13b764c4_5
1.0,3.0,2.0,2.0,1.0,2.0,13b764c4_6
10,4,7,2,1.5,7.5,13b764c4_7_rand5
1.0,3.0,3.0,2.0,1.0,4.0,13b764c4_8
1,1,1,1,0,0,13b764c4_9_rand5
1,1,1,1,0,0,13b764c4_10
1,1,1,0,0,0.75,13b764c4_11
1.0,1.0,1.0,1.0,1.0,1.0,f66d3119_0
9,2,8,1,2,2.5,f66d3119_1_rand5
9,2,9,1,2,2.7,55293924_0
4,2,2,1,0,1.0,55293924_1
1.0,3.0,2.0,1.0,1.0,2.5,55293924_2
1.0,1.0,1.0,1.0,1.0,1.0,55293924_3
2,2,4,2,2,2,676e5ac6_0
1.0,1.0,1.0,1.0,1.0,1.0,676e5ac6_1
1,2,8,2,2,4.0,676e5ac6_2
8,2,4,2,2,2.5,7ad48907_0
8,2,4,2,2,2.0,7ad48907_1_rand2
1,2,2,1,1,1.0,7ad48907_2
12,8,9,1,0,1.0,7ad48907_3
1.0,3.0,2.0,2.0,1.0,3.0,7ad48907_4
12,3,4,2,1.5,6.7,7ad48907_5
1,1,1,1,0,0,44978bb8_0
2,2,8,2,2,4.0,44978bb8_1
2,8,9,1,0,1.0,44978bb8_2
2,8,8,1,0,1.0,44978bb8_3
1.5,3,2.5,1.2,0.75,0.75,44978bb8_4_rand3
1.5,3,1.2,0.8,1.25,0.75,44978bb8_5
1,1,1,1,0,0,44978bb8_6_rand5
12,7,10,1,2,2.5,44978bb8_7
1.5,3,1.2,0.9,0.67,0.67,44978bb8_8
1,1,1,1,0,0,44978bb8_9
1,1,1,1,0,0,44978bb8_10
1.5,3,2.5,1.2,1.2,0.87,99cd0e73_0
1.0,1.0,1.0,1.0,1.0,1.0,566febeb_0
8,2,4,2,2,2.5,566febeb_1
1,3,2,1,0,0,566febeb_2_rand1
10,6,7,4,0.75,0.75,566febeb_3
2,3,3,2,1.5,3.2,566febeb_4
2,3,4,2,2,3.0,566febeb_5
1.0,3.0,2.0,2.0,1.0,3.0,566febeb_6
1.0,3.0,2.0,2.0,1.0,3.0,566febeb_7_rand5
2,3,2,1,0,2.0,566febeb_8
2,3,4,2,2,2.7,566febeb_9_rand3
3,2,4,1,2,2.7,56282596_0
8,3,3,4,2,4.25,56282596_1
12,14,9,1,2,3.5,56282596_2
1,1,1,1,0,0,56282596_3_rand4
1,3,2,2,0,0.75,56282596_4
1.0,1.0,1.0,1.0,1.0,1.0,56282596_5
8,8,9,1,0,1.0,3be15b88_0
1,1,1,1,0,0,9646f5d4_0
1,1,1,1,0,0,9646f5d4_1_rand1
1,1,1,1,0,0,9646f5d4_2
2,2,1.5,1.0,1.0,1.8,9646f5d4_3_rand4
8,8,10,1,2,2,9646f5d4_4
8,80,90,1,3,3.5,9646f5d4_5_rand3
8,8,9,1,2,2,9646f5d4_6
8,80,90,12,60,68,9646f5d4_7_rand3
8,2,8,1,2,2.7,9646f5d4_8
8,3,4,1,2,2.7,9646f5d4_9_rand5
1,1,1,1,0,0,9646f5d4_10
12,7,8,1,2,2.5,9646f5d4_11
1,8,8,1,0,0,9646f5d4_12_rand4
1.0,1.0,1.0,1.0,1.0,1.0,9646f5d4_13
10,3,4,2,1.5,6.7,9646f5d4_14_rand1
1,1,1,1,0,0,c2e27b2f_0
12,8,10,1,4,4.7,c2e27b2f_1
1.0,1.0,1.0,0.5,1.0,1.0,c2e27b2f_2_rand5
12,7,9,1,0,1.0,c2e27b2f_3
1.0,3.0,2.0,2.0,1.0,2.5,c2e27b2f_4
12,7,8,2,2,2.5,c2e27b2f_5_rand5
1.0,3.0,3.0,2.0,2.0,3.0,c2e27b2f_6
1.0,3.0,2.0,2.0,1.0,3.0,c2e27b2f_7
1.0,3.0,3.0,2.0,1.0,3.0,c2e27b2f_8
1,1,1,1,0,0,c2e27b2f_9
12,8,9,12,0,1.0,7e7bf874_0
8,8,9,1,0,1.0,7e7bf874_1
8,8,9,1,2,2,7e7bf874_2
2,2,4,2,2,4.0,97b30a3d_0
4,2,8,1,2,2.7,522f95b3_0
12,2,9,7,2,4.0,522f95b3_1
9,2,9,7,2,4.0,522f95b3_2_rand2
3,2,4,1,2,2.7,522f95b3_3
1.0,1.0,1.0,1.0,1.0,1.0,522f95b3_4
1.0,1.0,1.0,1.0,1.0,1.0,522f95b3_5_rand4
8,12,6,1.0,1.2,1.2,522f95b3_6
1.0,1.0,1.0,1.0,1.0,1.0,522f95b3_7
1,1,1,1,0,0,63e3ec02_0
2,2,4,1,2,2.75,63e3ec02_1
3,2,4,2,2,2.7,cfb04e34_0
3,2,4,2,2,3.0,cfb04e34_1
10,6,8,4,3,7.5,cfb04e34_2
12,14,9,1,2,2.5,cfb04e34_3
8,12,9,1,2,2.5,c1576808_0
1,1,1,1,0,0.75,c1576808_1
10,4,7,2,1.5,7.5,c1576808_2
1,1,1,1,0,0,c1576808_3
1,1,1,1,0,0,c1576808_4
1.0,1.0,1.0,1.0,1.0,1.0,c1576808_5_rand4
1.0,1.0,1.0,1.0,1.0,1.0,c1576808_6
1.0,1.0,1.0,1.0,1.0,1.0,c1576808_7_rand1
1,1,1,1,0,0,697774a1_0
4,2,10,1,2,2.5,ad1010f1_0
12,7,9,12,2,2.5,ad1010f1_1
1.5,3,8,4,2,2.5,ad1010f1_2_rand3
1.0,1.0,1.0,1.0,1.0,1.0,ad1010f1_3
2,8,8,1,0,1.0,ad1010f1_4_rand3
1.5,3,1.2,0.8,0.75,0.75,56ba1e1f_0
1,2,2,1,1,2,56ba1e1f_1
2,1,2,1,1,2,56ba1e1f_2
1,3,2,2,1,2.0,56ba1e1f_3_rand4
6,4,9,1,1,8.0,56ba1e1f_4
2,3,2,4,1,2.0,56ba1e1f_5
2,1,1,1,1,2,56ba1e1f_6
2,6,4,1.2,0.8,0.87,56ba1e1f_7
12,7,9,1,2,2.5,56ba1e1f_8
4,6,10,1,2,2.5,f262ce9e_0
1.0,1.0,1.0,1.0,1.0,1.0,f262ce9e_1
9,2,9,7,2,2.3,b807fed3_0
9,8,9,1,2,2.5,b807fed3_1
9,2,4,2,2,2.3,b807fed3_2_rand3
3,2,4,2,2,3.0,b807fed3_3
12,8,9,1,0,1.0,b807fed3_4
1,12,9,1,0,0,b807fed3_5_rand4
8,2,4,1,2,2.7,b807fed3_6
12,4,7,2,1.5,1.8,b807fed3_7
8,4,8,4,1,5.0,b807fed3_8
1,1,1,1,0,0,b807fed3_9_rand3
2,3,2,1,1,1.0,02dcd60b_0
1.5,3,2.5,2,0.75,0.75,02dcd60b_1
1.5,3,1.5,0.75,0.75,0.75,02dcd60b_2_rand1
8,2,4,1,2,2.7,02dcd60b_3
2,2,4,1,2,2.75,02dcd60b_4_rand5
1,1,1,1,0,0,02dcd60b_5
2,2,4,1,2,2,02dcd60b_6_rand2
8,6,4,2,1.5,4.0,02dcd60b_7
9,3,4,2,1.25,0.75,02dcd60b_8
1,1,1,1,0,0,02dcd60b_9_rand3
1,1,1,1,0,0,02dcd60b_10
1,1,1,0,0,0,b2cfbc78_0
1,1,1,1,0,0,b2cfbc78_1_rand1
12,4,6,2,1.5,7.5,b2cfbc78_2
1.0,1.0,1.0,1.0,1.0,1.0,b2cfbc78_3
1.0,1.0,1.0,1.0,1.0,1.0,b2cfbc78_4_rand2
1.0,1.0,1.0,1.0,1.0,1.0,b2cfbc78_5
1.5,3,1.2,0.75,0.75,0.75,b2cfbc78_6
1,1,1,1,0,0,b2cfbc78_7
1.0,1.0,1.0,1.0,1.0,1.0,b2cfbc78_8_rand1
2,8,8,2,2,2,3b8ba337_0
12,7,9,2,2,3.67,3b8ba337_1_rand5
1.0,1.0,1.0,1.0,1.0,1.0,3b8ba337_2
1.0,2.0,2.0,1.0,1.0,2.5,3b8ba337_3
3.5,6,2.5,0.75,0.75,0.75,97cfb816_0
2,2,4,1,2,2,97cfb816_1
2,2,2.5,1.0,0.5,1.5,97cfb816_2
2.0,3.0,2.5,1.0,1.0,0.87,97cfb816_3
2,3,4,1,2,4.12,97cfb816_4_rand1
8,2,8,1,2,2,dcf5d200_0
8,2,4,1,2,2.5,dcf5d200_1_rand1
10,4,3,2,0.75,0.75,dcf5d200_2
10,4,6,2,0.75,0.75,dcf5d200_3_rand5
10,4,9,2,1.8,1.8,dcf5d200_4
2,2,4,1,2,2.7,dcf5d200_5
1.5,3,2.5,1.2,0.75,0.75,15324da8_0
1,1,1,1,0,0,15324da8_1
2,8,9,1,0,1.0,239e9124_0
2,2,4,1,2,2,239e9124_1_rand5
1,1,1,1,0,0,239e9124_2
1,4,4,2,2,2.7,239e9124_3
1,4,4,2,2,2.5,239e9124_4_rand1
2.5,3,2.2,1.0,0.67,0.67,6b9c410c_0
8,2,4,2,2,2.0,0ba4b43a_0
8,12,9,1,0,1.0,0ba4b43a_1
2.0,3.0,1.5,1.0,1.7,2.7,0ba4b43a_2
1,1,1,1,1,1.0,0ba4b43a_3_rand2
2,4,4,2,0.8,7.0,0ba4b43a_4
2,3,3,4,1.5,4.0,dc7fe431_0
1,1,1,1,0,0,dc7fe431_1_rand2
1.0,1.0,1.0,1.0,1.0,1.0,dc7fe431_2
1.0,3.0,3.0,2.0,2.0,3.5,dc7fe431_3_rand2
2,2.5,1.5,1.0,1.0,1.2,1e886dd9_0
2,3,4,2,2,2.3,1e886dd9_1_rand2
1.0,1.0,1.0,1.0,1.0,1.0,1e886dd9_2
1,1,1,1,0,0,1e886dd9_3
1.0,3.0,3.0,2.0,2.0,3.0,1e886dd9_4
1.0,1.0,1.0,1.0,1.0,1.0,1e886dd9_5
1,1,1,1,0,0,1e886dd9_6
1.0,3.0,3.0,2.0,1.0,3.0,1e886dd9_7_rand1
6,8,8,12,0,1.0,2770c864_0
12,1.5,1.0,1.0,0.5,1.0,2770c864_1_rand5
3,2,4,1,2,2.7,2770c864_2
8,12,9,1,0,1.0,2770c864_3
8,2,8,2,0,1.0,2770c864_4
1,1,2,1,1,1.0,2770c864_5
4,24,9,7,2,2.7,36702aba_0
3,2,1,2,1,1.0,36702aba_1
9,2,4,1,2,2.7,36702aba_2
4,2,2,2,1,1.0,36702aba_3
3,2,2,1,1,1.0,36702aba_4
12,2,10,7,3,5.0,36702aba_5
8,3,2,1.5,-0.5,1.2,fa96f8d3_0
1.5,3,2.5,1.0,0.75,0.75,fa96f8d3_1
1,1,1,0,0,0,fa96f8d3_2_rand3
1,1,1,1,0,0,fa96f8d3_3
10,4,4,2,1.5,7.5,fa96f8d3_4
1,1,1,1,0,0,fa96f8d3_5
1,1,1,1,0,0,fa96f8d3_6_rand5
8,3,3,2,0.75,0.75,cc762844_0
10,4,2.5,0.75,0.75,0.75,cc762844_1
9,3,3,1.2,0.8,0.85,cc762844_2
1,1,1,1,0,0,cc762844_3
2.5,3,2.2,1.0,0.75,0.75,cc762844_4
12,1.0,1.0,1.0,0.5,0.75,cc762844_5_rand2
1,1,1,1,0,0,cc762844_6
8,2,8,1,2,2.5,f3c08e16_0
2.0,3.0,3.0,2.0,1.0,4.0,f3c08e16_1
1.0,1.0,1.0,1.0,1.0,1.0,f3c08e16_2
2.5,3,2.2,1.0,0.75,0.75,f3c08e16_3_rand1
1,1,1,1,0,0,f3c08e16_4
8,2,4,2,2,3.0,a3796aec_0
2,4,9,1,1.5,1.5,b96e85d8_0
1.0,2.0,2.5,1.5,1.0,2.7,b96e85d8_2
1.0,2.0,2.5,1.5,1.0,2.7,b96e85d8_2
12,3,4,3,1.5,7.5,b96e85d8_3
1.0,3.0,4.0,2.0,2.0,4.0,b96e85d8_4
4,1.5,1.0,1.0,1.0,1.0,06976e93_0
9,4,3,2,1.25,0.75,06976e93_1
1.0,1.0,1.0,1.0,1.0,1.0,06976e93_2_rand1
2,2,4,1,2,2.7,06976e93_3
2,2,4,1,2,2.7,06976e93_4
1,1,1,0,0,0,06976e93_5_rand1
12,4,1.5,1.0,1.25,0.75,06976e93_6
1.0,3.0,2.0,2.0,1.0,3.0,06976e93_7
1.0,3.0,2.0,2.0,1.0,2.5,06976e93_8
1.0,1.0,1.0,1.0,1.0,1.0,06976e93_9_rand1
1.0,3.0,2.0,1.0,1.0,2.5,06976e93_10
1.0,3.0,2.0,2.0,1.0,2.5,06976e93_11
1,1,1,1,0,0,06976e93_12
1,2,4,1,1.5,1.8,3b048477_0
10,4,7,2,0.67,0.67,3b048477_1
1.0,1.0,1.0,1.0,1.0,1.0,3b048477_2
8,210,85,18,40,42,3b048477_3_rand3
1,1,1,1,0,0,3b048477_4
1,1,1,1,0,0,3b048477_5_rand4
1.0,1.0,1.0,1.0,1.0,1.0,3b048477_6
2,8,9,1,0,1.0,cc2439c9_0
10,4,7,2,1.2,0.85,cc2439c9_1
1.0,1.0,1.0,1.0,1.0,1.0,cc2439c9_2
1.0,1.0,1.0,1.0,1.0,1.0,cc2439c9_3
1.0,1.0,1.0,1.0,1.0,1.0,cc2439c9_4_rand3
12,8,9,1,0,1.0,cc2439c9_5
2,3,4,1,2,2.5,cc2439c9_6
1.0,1.0,1.0,1.0,1.0,1.0,cc2439c9_7_rand1
1.0,1.0,1.0,1.0,1.0,1.0,ae8b2672_0
1,1,1,1,0,0,ae8b2672_1
1.0,1.0,1.0,1.0,1.0,1.0,ae8b2672_2
1.0,1.0,1.0,1.0,1.0,1.0,ae8b2672_3_rand1
12,2,9,1,0,1.0,ae8b2672_4
2,2,4,1,2,2.7,0810a475_0
9,2,4,1,2,2.7,0810a475_1
2,5,4,1,0,1.0,a59babb6_0
9,2,4,2,2,2.25,a59babb6_1
9,2,4,1,2,2.7,a59babb6_2_rand3
9,2,4,2,2,2.5,a59babb6_3
1.0,1.0,1.0,1.0,1.0,1.0,a59babb6_4_rand3
2,2,4,1,2,2.75,a59babb6_5
2,2,4,2,2,4.0,a59babb6_6
1.0,1.0,1.0,1.0,1.0,1.0,a59babb6_7
3,2,4,1,2,2.7,a59babb6_8
2,8,8,2,2,2,a59babb6_9
2.5,4,3.5,2,0.75,0.75,a59babb6_10
1,1,1,0,0,1.0,a59babb6_11
1,3,4,2,2,3.67,a59babb6_12_rand3
1.0,3.0,2.0,1.0,1.0,4.0,a59babb6_13
1,1,1,1,0,0,a59babb6_14
1,12,10,1,2,2.5,a59babb6_15
2,1,2,3,1,2.0,32ddc2e8_0
1,1,1,1,0,0,32ddc2e8_1
8,3,2.5,1.0,0.75,0.75,32ddc2e8_2
1,1,1,1,0,0,32ddc2e8_3
1,1,1,1,0,0,32ddc2e8_4
1.0,3.0,3.0,2.0,1.0,3.5,32ddc2e8_5_rand5
1.0,1.0,1.0,1.0,1.0,1.0,32ddc2e8_6
1.0,1.0,1.0,1.0,1.0,1.0,32ddc2e8_7_rand3
1.0,1.0,1.0,1.0,1.0,1.0,32ddc2e8_8
1.0,1.0,1.0,1.0,1.0,1.0,32ddc2e8_9_rand5
1.0,1.0,1.0,1.0,1.0,1.0,32ddc2e8_10
1,1,1,1,0,0,32ddc2e8_11
2,2,4,1,2,2.5,88613ac2_0
2,2,4,1,2,2,88613ac2_1_rand4
10,4,6,2,1.5,7.5,88613ac2_2
1,2,2,1,0,0.75,88613ac2_3_rand5
2,3,4,2,-1,-1,88613ac2_4
2,2,4,1,2,2,88613ac2_5_rand3
1,3,3,2,1,2.17,88613ac2_6
1.0,3.0,2.0,2.0,1.0,2.5,88613ac2_7_rand3
1,1,1,1,0,0,88613ac2_8
1.5,3,2.5,1.0,0.75,0.75,88613ac2_9
1,1,1,1,1,1,88613ac2_10_rand3
10,3,2,1,1.5,6.7,88613ac2_11
1.0,1.0,1.0,1.0,1.0,1.0,88613ac2_12
1.0,3.0,2.0,1.0,1.0,2.5,88613ac2_13
1,1,1,1,0,0,267fee1a_0
3,2,4,1,2,2.7,d56219b0_0
9,2,9,7,2,2.5,d56219b0_1
8,2,8,1,2,2.5,d56219b0_2
1,1,1,1,0,0,d56219b0_3
1,2,2,1,1,2,d56219b0_4_rand2
1,1,1,1,0,0,d56219b0_5
1,1,1,1,0,0,d56219b0_6
1.0,3.0,3.0,2.0,1.0,3.8,d56219b0_7_rand5
8,2,10,1,2,2.5,03bb8bba_0
2,6,9,2,1.5,1.2,03bb8bba_1_rand5
2,6,4,1,0.75,0.75,03bb8bba_2
1,1,1,1,0,0,03bb8bba_3
3,2,4,2,2,3.0,03bb8bba_4
1.0,1.0,1.0,1.0,1.0,1.0,03bb8bba_5
1.0,3.0,2.0,2.0,1.0,3.0,03bb8bba_6_rand3
12,2,9,7,2,4.0,47a8d0fb_0
12,2,10,7,4,4.2,47a8d0fb_1_rand3
3,2,4,1,2,2.7,47a8d0fb_2
2,2,4,1,2,2.7,47a8d0fb_3
8,2,4,2,2,3.0,47a8d0fb_4
2,6,4,4,2,5.0,47a8d0fb_5
1.0,3.0,2.0,2.0,1.0,3.0,47a8d0fb_6
1,3,2,1,0,0,47a8d0fb_7
1.0,3.0,2.0,2.0,1.0,3.0,47a8d0fb_8
1.5,3,1.2,1.0,0.75,0.75,47a8d0fb_9
1,1,1,1,0,0,47a8d0fb_10_rand5
9,2,4,2,2,2.7,77be16cd_0
9,7,8,2,2,2.5,77be16cd_1
1.5,3,1.5,1,0.75,0.75,77be16cd_2
1.5,3,1.5,0.75,0.75,0.75,77be16cd_3
1,12,9,1,0,0,77be16cd_4
1,1,1,1,1,1,77be16cd_5
1.5,3,4,2,1.25,0.75,77be16cd_6
1.5,3,4,2,1.25,0.75,77be16cd_7
7,4,4,2,1.5,7.5,77be16cd_8_rand1
1.5,3,1.2,0.75,0.75,0.75,77be16cd_9
8,6,7,4,3,7.5,77be16cd_10
1.0,3.0,3.0,2.0,1.0,3.5,77be16cd_11
1.0,1.0,1.0,1.0,1.0,1.0,77be16cd_12
9,4,7,2,1.25,0.75,8f040f63_0
8,2,8,1,0,1.0,8f040f63_1
1.0,1.0,1.0,1.0,1.0,1.0,8f040f63_2
9,2,9,1,0,1.0,45c6ba2b_0
4,2,1,1,0,0.75,45c6ba2b_1_rand3
1,1,2,1,0,0,45c6ba2b_2
1.0,1.0,1.0,1.0,1.0,1.0,45c6ba2b_3
1.0,1.0,1.0,1.0,1.0,1.0,45c6ba2b_4
1,12,10,1,2,2.5,45c6ba2b_5
2,4,8,1.0,1.0,1.0,0d06dd8e_0
8,2,8,1,2,2,0d06dd8e_1
8,6,2,3,1.0,1.0,0d06dd8e_2
2,6,10,1.25,0.75,0.75,0d06dd8e_3
1,1,1,1,0,0,1d7e9c23_0
2,3,4,2,2,2.5,1d7e9c23_1
1.0,1.0,1.0,1.0,1.0,1.0,1d7e9c23_2_rand4
3,2,8,4,2,3.5,1d7e9c23_3
1.0,3.0,3.0,2.0,1.0,3.5,1d7e9c23_4
1,2,1,1,0,0,1d7e9c23_5
12,7,9,2,0,1.0,2c333849_0
8,2,4,2,2,3.0,2c333849_1
1,6,4,4,2,4.12,2c333849_2_rand5
2,2,4,1,2,2,2c333849_3
2,2,4,2,2,2,2c333849_4
1,1,1,1,0,0,2c333849_5
1,1,1,1,0,0,5f7cf543_0
2,3,3,1.2,2,3.6,5f7cf543_1
1,2,1,1,0,0,5f7cf543_2_rand3
2,2,4,1,2,2,5f7cf543_3
10,6,6,4,0.75,0.75,4bca2b47_0
1.0,1.0,1.0,1.0,1.0,1.0,4bca2b47_1
8,3,4,1,1.5,1.5,4bca2b47_2_rand1
1,1,1,1,0,0,4bca2b47_3
1.5,3,1.2,1.0,1.25,1.75,4bca2b47_4
2,4,3,2,0.75,0.75,4bca2b47_5
2,4,8,2,2,3.0,4bca2b47_6
1,1,2,1,0,0,4bca2b47_7
1.5,3,2.5,1.0,0.67,0.67,4bca2b47_8_rand1
1,3,4,2,2,2.7,4bca2b47_9
1.0,1.0,1.0,1.0,1.0,1.0,4bca2b47_10
4,2,8,1,2,2.7,9fd9b245_0
1.0,3.0,2.0,1.0,1.0,2.5,9fd9b245_1
2,2,4,1,2,2.7,71c087fc_0
1,1,1,1,0,0,71c087fc_1
4,2,4,1,2,2.7,afbaed5d_0
8,3,4,2,1.5,1.5,afbaed5d_1
2,2,4,2,2,2,afbaed5d_2_rand1
1.0,1.0,1.0,1.0,1.0,1.0,afbaed5d_3
12,7,9,2,2,4.0,afbaed5d_4
12,8,9,1,2,2.5,afbaed5d_5
8,4,2.5,0.75,0.75,0.75,afbaed5d_6
1.0,1.0,1.0,1.0,1.0,1.0,afbaed5d_7_rand4
1.0,1.0,1.0,1.0,1.0,1.0,afbaed5d_8
1,2,4,1,1.5,1.8,5ccccabc_0
2,2,4,1,2,2,5ccccabc_1
1.0,3.0,2.0,2.0,1.0,2.5,5ccccabc_2_rand3
1,1,1,1,0,0,5ccccabc_3
1,1,1,0,0,0,5ccccabc_4_rand4
1,1,1,1,0,0,5ccccabc_5
1.0,1.0,1.0,1.0,1.0,1.0,5ccccabc_6
1.0,3.0,2.0,1.0,1.0,2.5,5ccccabc_7_rand5
1.0,1.0,1.0,1.0,1.0,1.0,5ccccabc_8
1.0,1.0,1.0,1.0,1.0,1.0,5ccccabc_9
1,1,1,0,0,0,5ccccabc_10_rand3
2,2,4,1,2,2.7,ab881c84_0
1.0,1.0,1.0,1.0,1.0,1.0,ab881c84_1
1,1,1,1,0,0,ab881c84_2
1,1,1,1,0,0,ab881c84_3
1,1,1,1,0,0,ab881c84_4_rand1
1,3,4,2,2,2.5,40254af6_0
2,1,1,1,0,0.75,40254af6_1
1.0,1.0,1.0,1.0,1.0,1.0,40254af6_2_rand5
1.0,2.0,2.5,1.5,1.0,2.7,40254af6_3
2,2,4,1,2,4.0,03d10837_0
2,2,4,1,2,2.7,03d10837_1
2,2,4,1,2,2.7,03d10837_2_rand5
1,2,2,1,1,2.0,03d10837_3
1,1,1,1,0,0,03d10837_4
9,2,8,1,2,2.5,b7cff9ed_0
12,2,9,2,4,4.25,d4590eec_0
1.5,3,1.2,0.75,0.75,0.75,d4590eec_1
1.5,3,1.5,1,0.75,0.75,d4590eec_2
1.0,3.0,2.0,1.0,1.0,2.5,d4590eec_3
1,1,1,1,0,0,d4590eec_4
1.0,1.0,1.0,1.0,1.0,1.0,d4590eec_5
1,1,1,1,0,0,d4590eec_6
1,1,1,1,0,0,d4590eec_7_rand1
1.0,1.0,1.0,1.0,1.0,1.0,d4590eec_8
1.0,1.0,1.0,1.0,1.0,1.0,c3f77623_0
1,1,1,1,0,0,c3f77623_1_rand4
10,3,3,2,-0.5,6.0,c3f77623_2
1.0,1.0,1.0,1.0,1.0,1.0,c3f77623_3_rand2
1.0,3.0,3.0,2.0,1.0,3.0,c3f77623_4
2,2,4,2,2,4,c3f77623_5
1.0,1.0,1.0,1.0,1.0,1.0,55970ded_0
2,2,4,1,2,2.7,55970ded_1
2,2,4,1,2,2.7,55970ded_2
