material,pawn_structure,mobility,king_safety,tempo,total,position_id
-1.5,-0.5,-0.5,-1.0,-0.5,-4.0,e27b6e75_10
1.5,0.25,0.5,0.25,0.0,0.88,e27b6e75_11
3.0,0.0,0.5,-0.5,0.0,3.0,e27b6e75_12_rand5
0.25,-0.25,0.75,0.5,0.5,0.75,0efdec6c_0
0.3,0.1,0.4,0.0,0.2,1.0,5a53bc1b_0
1.5,0.25,0.75,0.5,0.25,1.25,5a53bc1b_1
1.5,0.25,0.75,0.25,0.5,1.25,5a53bc1b_2
0.25,-0.25,0.75,-0.5,0.5,0.75,5a53bc1b_3
0.5,0.2,0.8,0.7,0.3,1.5,5a53bc1b_4
-0.2,-0.1,-0.2,0.1,0.0,-0.4,5a53bc1b_5
2.0,0.25,0.5,-0.5,0.25,2.5,5a53bc1b_6
0.3,0.1,0.4,-0.2,0.2,0.8,b76abda7_0
0.1,-0.2,-0.3,-0.1,-0.2,-0.3,b76abda7_1_rand5
0.25,-0.1,0.4,0.1,0.2,0.35,b76abda7_2
1.5,0.2,0.5,-0.3,0.3,1.2,b76abda7_3_rand5
2.0,0.25,0.75,0.5,0.25,1.5,b76abda7_4
0.1,-0.05,0.2,0.0,0.15,0.4,f5ce2725_0
0.1,0.2,0.2,0.0,0.1,0.2,f5ce2725_1
0.25,0.1,0.3,0.0,0.15,0.8,f5ce2725_2
0.1,0.0,-0.15,0.0,-0.05,-0.1,f5ce2725_3
0.1,0.0,-0.1,0.0,-0.05,-0.05,f5ce2725_4
0.25,0.1,0.5,0.3,0.4,1.55,f5ce2725_5
1.5,0.5,1.0,0.25,0.75,4.0,f5ce2725_6
0.1,0.2,-0.3,0.0,-0.1,-0.1,349e4caf_0
0.1,0.2,-0.3,0.0,-0.1,-0.1,349e4caf_1
0.25,0.15,-0.3,-0.25,-0.1,-0.25,349e4caf_2
0.3,-0.1,0.4,-0.2,0.2,0.6,349e4caf_3_rand5
2.0,0.25,0.75,-0.25,0.5,3.25,349e4caf_4
0.3,0.1,0.4,0.0,0.2,1.0,a7392ade_0
0.25,0.1,-0.3,0.0,-0.15,-0.1,a7392ade_1
0.25,-0.25,0.75,0.5,0.5,0.75,a7392ade_2_rand4
0.25,0.1,-0.2,0.0,-0.1,0.05,a7392ade_3
0.25,-0.25,0.1,0.2,0.0,0.3,a7392ade_4_rand4
1.5,0.25,0.75,0.5,0.5,1.5,a7392ade_5
0.1,-0.1,-0.2,0.0,-0.1,-0.2,6840fa7a_0
1.5,0.25,0.75,0.25,0.25,1.0,6840fa7a_1
1.5,0.2,0.75,0.5,0.3,1.25,6840fa7a_2
1.5,0.25,0.75,-0.25,0.5,2.75,6840fa7a_3
0.25,0.1,0.75,0.5,0.5,1.1,6840fa7a_4
1.5,0.25,0.75,0.5,0.25,1.25,6840fa7a_5
0.25,0.1,0.75,0.5,0.4,1.0,6840fa7a_6_rand1
-0.5,-0.25,0.5,-0.75,0.25,-0.75,6840fa7a_7
1.0,0.25,0.5,-0.25,0.25,1.75,6840fa7a_8_rand1
-1.5,-0.25,-0.5,-1.0,-0.25,-3.5,6840fa7a_9
1.5,0.25,0.75,-0.25,0.5,2.75,6840fa7a_10
0.25,0.1,0.3,0.0,0.15,0.8,a2395767_0
0.3,0.1,0.4,0.0,0.2,1.0,a2395767_1
0.3,0.1,0.4,-0.2,0.2,0.8,a2395767_2
0.3,0.1,0.4,-0.2,0.2,0.8,a2395767_3
1.5,0.25,0.75,-0.25,0.5,2.75,a2395767_4_rand4
0.25,-0.25,0.75,0.5,0.5,0.75,a2395767_5
-0.2,-0.1,-0.15,-0.25,0.1,-0.6,a2395767_6_rand2
0.3,0.1,0.4,0.0,0.2,1.0,13bdf942_0
0.25,0.15,0.3,0.0,0.1,0.8,f9c65c03_0
0.1,-0.2,0.15,0.0,0.05,0.1,f9c65c03_1_rand5
1.5,0.25,0.75,0.25,0.5,2.25,f9c65c03_2
1.5,0.25,0.75,0.5,0.5,1.5,f9c65c03_3
2.5,0.25,0.75,-0.25,0.5,3.75,f9c65c03_4
1.5,0.25,0.5,-0.25,0.25,1.25,f9c65c03_5
2.0,0.25,0.75,0.5,0.25,1.75,f9c65c03_6_rand4
0.1,-0.1,-0.2,0.0,-0.1,-0.2,2ac3b400_0
0.3,0.1,0.4,-0.1,0.2,0.4,2ac3b400_1
-0.2,-0.1,-0.3,0.0,-0.2,-0.4,2ac3b400_2
0.5,-0.2,-0.3,-0.4,-0.1,-0.5,2ac3b400_3
0.25,-0.5,-0.75,-1.0,-0.25,-1.25,2ac3b400_4
-0.25,0.0,0.5,-0.25,0.25,0.25,2ac3b400_5
2.0,0.25,0.75,-0.25,0.5,3.25,2ac3b400_6
0.0,0.1,-0.2,0.0,-0.1,-0.2,e4deda42_0
0.25,-0.1,-0.3,-0.2,-0.1,-0.45,e4deda42_1_rand4
0.25,-0.1,-0.2,0.0,-0.1,-0.15,e4deda42_2
0.25,0.25,-0.1,0.0,0.1,0.25,e4deda42_3
0.1,0.2,-0.3,-0.1,-0.1,-0.2,e4deda42_4
2.5,0.25,0.75,0.5,0.5,2.0,e4deda42_5
0.25,-0.25,0.75,-0.5,0.5,0.75,e4deda42_6_rand3
0.25,0.15,-0.2,-0.1,-0.05,0.05,e4deda42_7
2.0,0.25,0.75,0.5,0.25,1.5,e4deda42_8_rand3
-0.2,-0.1,-0.15,0.0,-0.05,-0.5,e4deda42_9
-0.25,-0.1,0.4,-0.3,0.2,-0.05,e4deda42_10
1.5,0.25,0.75,0.25,0.5,3.25,0599b3ea_0
0.25,-0.25,0.75,0.5,0.5,0.75,0599b3ea_1
0.5,0.25,0.75,-0.5,0.5,0.5,0599b3ea_2
-3.0,-0.5,-2.0,0.5,-1.0,-3.0,0599b3ea_3
3.0,-0.5,1.0,-2.0,0.5,2.0,0599b3ea_4_rand1
0.5,0.25,0.75,0.5,0.5,0.5,9aa8e73d_0
0.5,0.25,0.75,-1.0,0.5,0.5,9aa8e73d_1
2.0,0.25,0.75,0.5,0.5,4.0,9aa8e73d_2
2.0,0.5,0.75,-1.5,0.5,2.25,9aa8e73d_3
3.0,0.25,0.75,-1.5,0.5,2.0,9aa8e73d_4
2.0,0.25,1.5,1.0,0.75,2.5,9aa8e73d_5_rand2
2.0,0.0,1.0,0.5,1.0,2.5,9aa8e73d_6
3.0,0.25,0.75,-1.0,0.5,3.5,9aa8e73d_7
2.5,0.2,0.8,-1.0,0.5,2.0,9aa8e73d_8
2.0,0.25,-0.25,-1.5,0.5,1.0,9aa8e73d_9
0.0,-0.25,-0.25,0.25,-0.25,-0.5,de298550_0
0.1,-0.1,-0.2,0.2,-0.1,-0.1,de298550_1
0.3,0.1,0.4,-0.2,0.2,0.8,de298550_2
-0.25,-0.1,0.75,-0.6,0.5,0.3,de298550_3
0.3,-0.1,0.4,-0.2,0.1,0.5,de298550_4
0.25,-0.25,0.75,0.5,0.5,0.75,de298550_5
1.5,0.25,0.75,-0.25,0.5,2.75,de298550_6_rand1
2.0,-0.25,1.0,0.75,0.5,2.0,de298550_7
2.0,0.5,1.0,1.0,0.5,5.0,de298550_8
0.25,-0.25,-0.25,0.5,0.0,0.25,de298550_9_rand2
0.25,-0.1,-0.2,0.0,-0.1,-0.15,16f4f59c_0
0.25,-0.25,0.75,-1.0,0.5,0.25,16f4f59c_1
0.25,-0.25,0.75,0.5,0.5,0.75,16f4f59c_2
0.25,0.1,0.75,0.5,0.4,0.75,16f4f59c_3
0.25,0.1,-0.2,0.0,-0.1,-0.05,c0260d67_0
0.3,0.1,0.4,0.0,0.2,1.0,c0260d67_1_rand1
0.3,0.1,0.4,0.0,0.2,1.0,c0260d67_2
0.3,0.1,0.5,0.2,0.3,0.4,c0260d67_3
0.25,-0.25,0.1,-0.3,-0.1,-0.3,c0260d67_4
1.5,0.25,0.5,0.25,0.25,2.75,c0260d67_5_rand3
1.5,0.25,0.75,0.1,0.3,0.9,c0260d67_6
0.25,-0.25,0.75,0.5,0.5,0.75,c0260d67_7
2.5,0.25,0.5,-0.5,0.25,2.0,c0260d67_8
0.25,0.1,0.3,0.0,0.15,0.8,53fba853_0
0.3,0.1,0.4,-0.2,0.2,0.8,53fba853_1
0.5,-0.2,-0.3,-0.1,-0.2,-0.3,53fba853_2
0.1,0.2,-0.3,-0.2,-0.1,-0.3,53fba853_3_rand4
0.1,0.2,0.2,0.0,0.1,0.2,decdcad6_0
0.15,0.1,0.25,0.0,0.1,0.6,decdcad6_1_rand3
0.1,0.2,0.2,0.0,0.1,0.2,decdcad6_2
0.25,-0.1,-0.2,0.3,-0.15,-0.05,decdcad6_3_rand4
0.25,0.15,0.3,0.0,0.1,0.8,decdcad6_4
-0.2,0.1,-0.15,0.0,-0.1,-0.35,decdcad6_5
0.25,-0.25,0.75,-1.0,0.5,0.25,decdcad6_6
2.0,0.25,0.75,0.25,0.5,1.75,decdcad6_7
0.25,-0.1,-0.2,-0.15,-0.1,-0.3,decdcad6_8_rand5
1.5,0.2,0.75,0.3,0.5,1.35,decdcad6_9
-0.25,-0.1,-0.2,-0.15,-0.1,-0.3,decdcad6_10
0.3,-0.2,0.4,-0.1,0.1,0.5,decdcad6_11_rand3
-0.25,-0.1,-0.15,-0.3,0.1,-0.3,decdcad6_12
0.0,-0.2,-0.3,-0.1,-0.1,-0.7,decdcad6_13
0.25,-0.1,-0.2,0.0,-0.15,-0.2,f952349c_0
0.3,0.1,0.4,0.1,0.2,1.1,f952349c_1
0.3,0.1,0.4,-0.2,0.2,0.8,f952349c_2
0.25,-0.25,-0.5,-0.25,-0.25,-0.5,f952349c_3_rand5
0.1,-0.1,-0.3,0.2,-0.2,-0.3,f952349c_4
0.25,-0.25,0.75,-1.0,0.5,0.25,f952349c_5
0.5,-0.2,0.4,-0.1,0.2,0.8,f952349c_6
1.5,0.5,1.0,0.25,0.75,4.0,f952349c_7
0.3,-0.1,0.4,0.0,0.2,0.8,fa961b6e_0
0.3,0.1,0.4,-0.2,0.2,0.5,fa961b6e_1_rand4
0.3,0.1,0.4,-0.2,0.2,0.8,fa961b6e_2
0.1,-0.1,-0.2,-0.2,-0.1,-0.2,fa961b6e_3
0.0,0.2,-0.3,0.0,-0.1,-0.2,fa961b6e_4
0.1,0.2,-0.2,0.0,-0.1,0.0,68a444ed_0
0.3,0.1,0.4,0.0,0.2,1.0,68a444ed_1
0.1,-0.1,-0.2,0.2,-0.1,-0.1,68a444ed_2_rand1
0.1,-0.1,-0.2,-0.1,-0.1,-0.2,68a444ed_3
0.25,0.1,0.4,0.0,0.25,1.0,68a444ed_4_rand4
0.1,0.05,-0.15,0.0,-0.05,-0.05,68a444ed_5
0.25,-0.25,0.75,0.5,0.5,0.75,68a444ed_6
0.25,0.1,0.75,0.5,0.6,0.65,68a444ed_7
0.25,-0.25,0.75,-1.0,0.5,0.25,68a444ed_8_rand2
2.0,0.25,0.1,0.5,0.15,1.5,68a444ed_9
0.0,-0.2,-0.1,0.0,-0.1,-0.4,6da36f93_0
0.25,0.1,-0.3,0.0,-0.15,-0.1,6da36f93_1_rand2
0.3,-0.1,0.4,-0.2,0.2,0.6,6da36f93_2
0.1,0.05,0.2,0.0,0.15,0.5,588c2807_0
0.25,0.0,0.3,0.0,0.15,0.7,588c2807_1
0.1,-0.2,-0.1,0.0,0.0,-0.2,588c2807_2
0.1,0.2,-0.15,0.0,-0.05,0.1,588c2807_3
1.5,0.25,0.75,0.5,0.5,1.5,588c2807_4
0.4,0.1,0.3,0.1,0.2,0.5,588c2807_5_rand5
2.0,0.25,0.75,-0.5,0.25,2.75,588c2807_6
2.0,0.25,0.75,0.5,0.5,1.5,588c2807_7
-0.25,-0.25,-0.15,-0.5,0.25,-0.9,588c2807_8
0.1,-0.2,-0.1,0.0,-0.2,-0.2,f8a61c2a_0
0.1,-0.2,0.1,-0.3,-0.1,-0.4,f8a61c2a_1
0.3,0.1,0.4,-0.2,0.2,0.8,f8a61c2a_2
-0.25,-0.1,0.75,-0.5,0.6,0.5,f8a61c2a_3
0.5,0.25,0.75,-1.0,0.5,1.0,f8a61c2a_4
1.5,0.2,0.75,0.1,0.3,1.0,f8a61c2a_5
0.25,-0.1,-0.25,-0.1,-0.1,-0.3,f9c5aad7_0
0.3,0.1,0.4,0.0,0.2,1.0,f9c5aad7_1
0.3,0.1,0.4,-0.2,0.2,0.8,f9c5aad7_2
0.25,-0.25,0.75,0.5,0.5,0.75,f9c5aad7_3
5.0,0.5,2.0,1.0,1.0,4.5,f9c5aad7_4
3.0,0.5,0.25,0.75,0.0,2.5,f9c5aad7_5
-0.5,-0.25,-0.75,-1.0,-0.5,-2.0,f9c5aad7_6
1.5,0.25,0.25,0.5,0.0,1.0,f9c5aad7_7_rand1
1.0,-0.25,-0.5,-0.75,0.0,0.0,f9c5aad7_8
0.3,0.1,0.4,0.0,0.2,1.0,ff948800_0
0.5,-0.2,-0.3,-0.1,-0.2,-0.3,ff948800_1_rand5
1.5,0.25,0.75,0.25,0.5,1.25,ff948800_2
0.25,-0.25,0.75,0.5,0.5,0.75,ff948800_3_rand1
2.0,0.25,0.75,0.5,0.5,4.0,ff948800_4
-0.25,-0.1,0.75,0.6,0.5,0.5,ff948800_5_rand1
1.5,0.25,0.5,0.25,0.25,0.75,ff948800_6
0.3,-0.2,0.4,-0.1,0.2,0.6,ff948800_7
0.25,-0.25,-0.15,0.3,0.0,0.15,ff948800_8_rand5
-0.25,-0.15,-0.3,0.2,-0.1,-0.6,ff948800_9
0.3,0.1,0.4,0.0,0.2,1.0,65dc031d_0
0.25,0.1,0.75,0.5,0.4,1.0,65dc031d_1
2.0,0.25,0.75,-0.5,0.5,3.0,13ffd448_0
-0.2,-0.1,-0.3,0.0,-0.1,-0.7,13ffd448_1_rand3
0.25,-0.25,-0.25,0.0,-0.25,-0.25,57af636b_0
0.1,-0.1,-0.2,0.0,-0.1,-0.2,57af636b_1
0.25,-0.25,0.75,0.5,0.5,0.75,57af636b_2
1.5,0.25,0.75,0.5,0.5,1.5,57af636b_3
0.25,-0.25,0.75,-0.5,0.5,0.25,57af636b_4
2.5,0.25,0.75,0.5,0.5,1.75,57af636b_5_rand3
0.5,-0.2,1.0,0.75,0.5,1.55,57af636b_6
2.0,-0.25,1.5,-1.0,0.75,3.0,57af636b_7_rand5
1.5,0.5,1.0,1.0,0.5,2.0,57af636b_8
2.0,0.25,0.75,-0.5,0.5,3.0,57af636b_9
1.5,0.25,0.75,1.0,0.5,4.0,57af636b_10
2.0,0.25,1.0,0.5,0.25,2.0,57af636b_11_rand1
2.0,0.25,1.0,0.5,0.75,1.5,57af636b_12
0.1,-0.1,-0.2,0.0,-0.1,-0.3,c5796652_0
0.3,0.1,0.4,0.0,0.2,1.0,c5796652_1
0.25,0.1,0.5,0.4,0.3,1.55,c5796652_2
1.5,0.25,0.75,0.25,0.5,1.25,c5796652_3_rand1
0.5,0.25,0.75,0.5,0.5,1.5,c5796652_4
-9.0,0.2,-0.3,-1.0,-0.5,-10.6,c5796652_5
2.5,0.0,1.0,-1.0,0.5,3.0,c5796652_6
2.5,0.2,0.8,-1.0,0.5,2.0,c5796652_7
0.0,0.0,0.25,0.0,0.25,0.25,7412afc7_0
0.25,0.1,0.3,0.0,0.15,0.8,7412afc7_1
0.25,-0.25,0.1,0.0,-0.1,0.0,7412afc7_2
0.25,-0.25,0.75,0.5,0.5,0.75,7412afc7_3
0.1,0.05,0.2,0.0,0.15,0.5,07e27cb3_0
0.25,0.1,0.75,0.2,0.5,0.8,07e27cb3_1_rand4
-0.5,0.25,0.75,-0.5,0.5,0.5,07e27cb3_2
-9.0,-0.5,0.5,-2.0,-1.0,-12.0,07e27cb3_3
0.0,-0.5,-0.75,-1.0,-0.5,-2.75,07e27cb3_4_rand2
2.0,0.5,0.75,0.25,0.5,1.5,07e27cb3_5
0.3,0.1,0.4,-0.1,0.2,0.4,6c1a8d81_0
0.1,0.2,-0.15,0.0,-0.05,0.1,6c1a8d81_1
0.75,0.25,0.5,0.5,0.25,0.56,6c1a8d81_2_rand3
0.4,-0.2,0.6,0.5,0.3,0.6,6c1a8d81_3
2.0,0.25,0.75,0.5,0.5,4.0,6c1a8d81_4
2.0,0.25,1.0,0.75,0.5,2.5,6c1a8d81_5
1.5,-0.2,0.75,-0.5,0.5,2.05,6c1a8d81_6_rand4
0.1,0.2,0.15,0.0,0.1,0.25,46172925_0
0.0,-0.25,-0.25,0.0,-0.25,-0.75,46172925_1
0.3,0.1,0.4,-0.2,0.2,0.8,46172925_2
0.1,-0.2,0.15,-0.3,-0.1,-0.35,46172925_3
0.25,-0.1,-0.2,0.3,-0.1,-0.05,f4c9143f_0
0.3,0.1,0.4,-0.2,0.2,0.8,f4c9143f_1
0.1,-0.1,-0.2,-0.1,-0.1,-0.2,f4c9143f_2
2.0,0.25,0.75,-1.0,0.5,2.5,f4c9143f_3_rand1
-0.25,-0.5,-1.0,-1.5,-0.75,-4.0,f4c9143f_4
0.25,-0.1,0.3,0.0,0.15,0.6,d4f032fa_0
-0.25,0.0,0.5,0.25,0.25,0.25,d4f032fa_1
0.1,0.2,0.3,0.0,0.1,0.2,1e291bf2_0
0.0,-0.25,-0.25,0.0,-0.25,-0.5,1e291bf2_1_rand4
1.5,0.25,0.75,0.25,0.5,1.25,1e291bf2_2
-0.2,-0.1,-0.15,0.3,-0.05,-0.2,1e291bf2_3
-0.25,-0.1,0.75,-0.6,0.5,0.3,44cff82f_0
1.5,0.25,0.75,0.5,0.5,1.25,44cff82f_1
1.5,0.25,0.75,0.25,0.25,1.0,44cff82f_2
0.0,-0.25,-0.25,0.0,-0.25,-0.5,6cad4804_0
0.3,-0.1,0.4,0.0,0.2,0.4,6cad4804_1
-9.0,-0.5,-1.0,0.5,-0.5,-10.5,6cad4804_2
3.0,0.25,0.75,-1.0,0.5,3.5,6cad4804_3
3.0,0.25,0.75,-1.0,0.5,2.5,6cad4804_4
0.75,0.25,0.5,0.25,0.25,1.0,5783289d_0
-0.25,-0.1,0.75,-0.5,0.6,0.5,5783289d_1
1.5,0.25,0.75,0.5,0.25,1.25,5783289d_2_rand3
-0.25,-0.1,0.75,0.5,0.6,0.5,5783289d_3
0.1,0.2,0.15,0.0,0.1,0.35,5054ab9e_0
0.1,-0.1,0.2,0.0,0.1,0.2,5054ab9e_1_rand4
0.1,-0.2,-0.1,0.0,0.0,-0.1,5054ab9e_2
1.5,0.25,0.75,0.5,0.5,1.25,5054ab9e_3
-0.75,-0.25,-0.5,-1.0,-0.75,-3.25,5054ab9e_4_rand3
1.5,0.5,1.0,1.0,0.5,2.0,5054ab9e_5
1.5,0.25,0.75,-0.25,0.25,1.5,5054ab9e_6_rand1
0.25,-0.25,0.75,0.5,0.5,0.75,5054ab9e_7
1.5,0.25,0.75,0.25,0.5,2.25,5054ab9e_8_rand1
3.0,-0.25,0.5,-0.75,0.25,2.75,5054ab9e_9
2.0,-0.25,0.75,0.5,0.25,1.25,5054ab9e_10_rand5
0.3,0.2,0.4,0.1,0.2,0.6,5054ab9e_11
2.0,0.25,0.75,0.5,0.5,4.0,1fd16772_0
2.5,0.25,1.0,0.5,0.75,2.0,1fd16772_1_rand4
0.1,0.2,0.3,0.0,0.2,0.4,3eeb659e_0
0.1,0.0,0.2,0.0,0.1,0.4,3eeb659e_1_rand1
1.5,0.25,0.75,0.5,0.5,3.5,3eeb659e_2
1.5,0.25,0.5,0.1,0.2,0.85,8ba07116_0
-0.2,0.3,-0.1,0.0,-0.1,-0.1,8ba07116_1
1.5,0.25,0.75,0.25,0.5,1.25,8ba07116_2
0.25,-0.25,-0.5,0.0,-0.25,-0.25,8ba07116_3
0.25,-0.1,0.75,-0.6,0.3,0.6,8ba07116_4_rand2
1.5,0.25,0.5,-0.5,0.25,1.0,8ba07116_5
1.5,0.25,0.5,0.75,0.25,1.25,8ba07116_6
2.0,0.25,0.75,-0.5,0.25,2.75,8ba07116_7
0.1,0.05,-0.2,0.0,-0.1,-0.15,7372b86b_0
0.25,0.1,0.3,0.0,0.15,0.8,7372b86b_1
0.1,-0.1,-0.2,0.2,-0.1,-0.1,7372b86b_2
0.3,0.1,0.4,0.0,0.2,1.0,7372b86b_3
1.5,0.2,0.75,-0.25,0.5,2.7,7372b86b_4
0.25,-0.25,-0.15,0.0,0.0,-0.15,7372b86b_5_rand1
2.0,0.25,0.75,0.5,0.25,1.75,7372b86b_6
0.25,-0.25,0.75,-0.5,0.5,0.25,7372b86b_7
2.0,0.5,1.0,-2.0,1.0,2.5,7372b86b_8_rand4
0.5,0.2,0.8,0.6,0.4,2.5,7372b86b_9
1.5,0.2,0.75,0.3,0.4,1.15,59037f08_0
1.5,0.25,0.75,0.25,0.5,1.25,59037f08_1
0.5,-0.25,1.0,-1.0,0.75,1.0,59037f08_2
0.5,-0.2,-0.3,-0.1,-0.2,-0.3,954c6212_0
2.0,0.25,0.75,0.5,0.5,4.0,954c6212_1
-0.2,-0.1,-0.15,0.0,-0.05,-0.5,954c6212_2
0.3,-0.1,0.4,-0.2,0.1,0.5,954c6212_3
1.5,0.2,0.75,-0.25,0.5,2.7,954c6212_4
2.0,0.5,1.0,0.75,0.5,4.75,954c6212_5
2.0,0.5,0.75,-0.5,0.25,2.0,954c6212_6_rand2
1.0,0.25,0.25,-0.5,0.0,0.5,954c6212_7
0.3,0.1,0.4,0.0,0.2,1.0,2a56a638_0
0.1,0.05,-0.2,0.15,-0.1,-0.05,2a56a638_1_rand3
0.25,-0.25,0.75,0.5,0.5,0.75,2a56a638_2
0.25,0.1,0.3,0.0,0.15,0.8,97e48cf9_0
0.1,0.05,-0.2,0.0,-0.1,-0.15,97e48cf9_1_rand5
0.25,0.1,0.75,-0.5,0.5,0.6,97e48cf9_2
0.25,-0.25,0.75,-1.0,0.5,0.25,97e48cf9_3
0.1,-0.1,-0.2,0.2,-0.1,-0.1,48bac14d_0
0.1,0.05,-0.2,0.15,-0.1,-0.05,48bac14d_1
0.25,0.1,0.5,0.4,0.3,0.85,48bac14d_2
0.25,0.1,0.5,0.2,0.3,1.35,48bac14d_3_rand2
2.5,0.25,1.0,0.5,0.75,2.0,48bac14d_4
0.3,-0.1,0.4,-0.2,0.1,0.5,48bac14d_5
0.25,0.15,0.4,0.3,0.2,0.32,48bac14d_6
0.1,0.0,0.2,0.0,0.1,0.4,91ef9447_0
0.25,0.1,0.5,0.4,0.3,0.85,91ef9447_1
1.5,0.25,0.5,0.25,0.25,1.0,91ef9447_2_rand5
2.0,0.25,0.75,-0.25,0.25,2.0,91ef9447_3
-0.5,-0.75,-1.0,-1.5,-0.5,-4.25,91ef9447_4
0.25,0.1,-0.15,-0.2,-0.05,-0.05,91ef9447_5
1.5,0.25,0.5,-0.25,0.25,1.25,91ef9447_6_rand5
1.5,0.2,0.5,0.3,0.2,0.9,91ef9447_7
5.0,0.25,0.0,-0.5,0.0,4.75,91ef9447_8
2.5,0.25,0.5,-0.25,0.0,2.0,91ef9447_9
-0.5,-0.25,-0.25,-0.5,0.25,-0.25,91ef9447_10_rand5
2.0,0.25,0.75,0.5,0.25,1.75,91ef9447_11
3.0,0.25,0.25,0.5,0.0,2.0,91ef9447_12_rand5
1.6,0.2,0.4,-0.1,0.3,1.4,91ef9447_13
1.5,0.25,0.5,0.25,0.0,2.5,91ef9447_14
0.3,0.1,0.4,-0.2,0.2,0.8,11492e92_0
0.3,0.1,0.4,0.0,0.2,1.0,11492e92_1
1.5,0.25,0.75,0.5,0.5,3.5,11492e92_2
0.75,0.25,0.5,0.25,0.25,2.0,11492e92_3_rand4
0.25,-0.25,0.75,0.5,0.5,0.75,11492e92_4
1.5,0.25,0.75,0.25,0.5,1.25,11492e92_5_rand5
3.0,0.2,0.5,-1.0,0.3,3.0,5357c752_0
2.0,0.25,1.0,0.5,0.75,1.5,5357c752_1_rand3
-9.0,-0.5,-0.5,-0.5,-0.5,-11.0,5357c752_2
2.5,-0.25,0.75,-1.5,0.5,2.0,5357c752_3_rand5
2.0,0.25,0.75,-0.25,0.5,3.25,5357c752_4
2.0,0.25,1.0,0.75,0.5,2.5,5357c752_5_rand2
2.0,0.5,1.0,0.5,0.25,2.25,5357c752_6
2.0,0.5,1.0,0.5,0.5,1.5,5357c752_7_rand2
2.0,0.2,0.7,0.3,0.4,1.5,eb9d27f8_0
2.0,0.2,0.8,0.1,0.4,1.5,eb9d27f8_1_rand2
0.25,-0.1,-0.2,0.0,-0.1,-0.15,eb9d27f8_2
0.25,-0.1,-0.3,-0.2,-0.1,-0.45,eb9d27f8_3_rand4
-0.5,-0.25,1.0,1.5,0.75,1.5,eb9d27f8_4
0.25,0.1,0.75,0.5,0.4,0.75,eb9d27f8_5
1.5,0.25,0.75,-0.25,0.5,2.75,eb9d27f8_6
-2.5,-0.25,-0.5,-1.0,-0.25,-4.5,eb9d27f8_7_rand5
1.5,0.25,0.5,0.75,0.25,1.25,eb9d27f8_8
1.5,0.25,0.75,0.5,0.5,1.5,eb9d27f8_9
2.0,0.25,0.5,-0.5,0.25,2.5,eb9d27f8_10_rand2
1.5,-0.25,0.5,-0.25,0.25,1.75,eb9d27f8_11
-0.25,-0.15,-0.2,-0.3,-0.1,-1.0,eb9d27f8_12
2.0,0.25,-0.25,0.5,0.25,2.75,eb9d27f8_13
1.5,0.25,0.75,-0.25,0.5,2.75,eb9d27f8_14_rand5
3.0,0.0,1.5,-1.0,0.5,4.0,eb9d27f8_15
0.25,0.1,-0.3,-0.2,-0.1,-0.25,0742b43e_0
0.1,0.15,0.25,0.0,0.1,0.6,f1d12bec_0
2.0,0.25,0.75,0.25,0.5,1.5,f1d12bec_1
2.0,0.25,0.75,0.5,0.5,4.0,f1d12bec_2_rand4
0.5,0.25,0.75,-0.5,0.5,1.0,f1d12bec_3
2.5,0.25,0.75,0.25,0.5,1.75,f1d12bec_4_rand5
2.5,0.25,1.0,-1.0,0.75,3.5,f1d12bec_5
0.5,0.2,0.7,0.6,0.4,2.4,f1d12bec_6
0.25,-0.1,-0.2,-0.3,-0.15,-0.5,f1d12bec_7
-0.25,-0.1,0.75,-1.0,0.5,0.4,1494097f_0
0.5,-0.25,-0.75,-1.0,-0.5,-1.0,1494097f_1
0.5,-0.25,-0.75,-1.0,-0.5,-1.0,1494097f_2_rand2
2.0,0.25,1.0,0.75,0.5,2.5,1494097f_3
0.5,0.25,0.75,-0.5,0.5,1.0,1494097f_4
0.3,-0.1,0.4,0.0,0.2,0.8,12fe5b90_0
0.5,0.25,0.75,-0.5,0.5,1.0,12fe5b90_1
1.5,0.2,0.7,0.4,0.3,1.1,12fe5b90_2
0.3,0.1,0.4,0.0,0.2,1.0,b1587a9d_0
1.5,0.2,0.5,0.1,0.3,0.9,b1587a9d_1
-0.25,-0.1,0.5,-0.3,0.2,0.05,b1587a9d_2
2.0,0.25,0.75,0.5,0.25,1.5,b1587a9d_3
2.0,0.5,1.0,0.5,0.5,1.5,b1587a9d_4
1.5,0.25,0.75,0.0,0.5,1.0,e3f9bb69_0
-0.25,-0.1,0.75,0.6,0.5,0.5,e3f9bb69_1
0.25,-0.25,0.75,-1.0,0.5,0.25,e3f9bb69_2_rand4
0.1,0.2,0.15,0.0,0.05,0.25,e7799c31_0
0.25,0.1,-0.2,0.0,-0.15,-0.0,e7799c31_1_rand2
0.0,0.2,-0.3,0.0,-0.1,-0.2,e7799c31_2
0.25,0.1,0.3,0.0,0.15,0.8,e7799c31_3
0.3,0.1,0.4,0.0,0.2,1.0,e7799c31_4_rand2
0.1,0.05,-0.2,-0.1,-0.1,-0.15,e7799c31_5
0.1,-0.1,-0.2,0.0,-0.1,-0.2,e7799c31_6
0.1,-0.1,-0.2,0.2,-0.1,-0.1,e7799c31_7
2.0,-0.25,1.5,1.0,0.75,5.0,e7799c31_8
